CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Age,Under 30,Married,Number of Dependents,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
8029-XYPWT          ,1,1,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,115.05,8016.6,0,4438,72,0,1,0,1,1,Offer A,46.82,Fiber Optic,18,1,1,0,1,0.0,0.0,3324.22,11340.82,4
9621-OUPYD          ,0,0,1,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Auto Bank transfer,20.2,507.9,0,4129,21,1,1,0,1,2,None,10.49,None,0,0,0,0,0,0.0,0.0,262.25,770.15,3
9822-BIIGN          ,1,0,1,1,53,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,E- check,71.85,3827.9,0,4903,61,0,1,3,0,0,Offer B,27.56,Cable,26,0,1,1,1,0.0,0.0,1460.68,5288.58,4
4704-ERYFC          ,0,0,1,0,22,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,69.25,1554.0,1,2159,19,1,1,0,1,1,None,32.11,Fiber Optic,52,0,0,0,1,0.0,0.0,706.42,2260.42,1
5397-NSKQG          ,1,0,1,1,67,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,0,Auto Credit card,50.9,3281.65,0,5281,39,0,1,2,1,2,Offer A,0.0,DSL,17,0,0,1,1,0.0,0.0,0.0,3281.65,4
0795-LAFGP          ,1,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,E- check,90.4,6668.05,0,5633,25,1,1,0,1,1,None,3.57,DSL,52,1,1,1,1,0.0,0.0,253.47,6921.52,3
6723-CEGQI          ,0,0,0,1,65,0,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,0,Mailed check,45.25,2933.95,0,5712,33,0,0,2,0,0,None,0.0,DSL,25,0,1,0,1,0.0,0.0,0.0,2933.95,5
2798-NYLMZ          ,1,0,1,0,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Auto Credit card,108.55,7616.0,0,4111,29,1,1,0,1,10,Offer A,31.97,Fiber Optic,73,1,1,1,1,0.0,0.0,2269.87,9885.87,3
6469-MRVET          ,1,0,1,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,E- check,20.2,20.2,0,4160,32,0,1,0,1,8,None,44.69,None,0,0,0,0,0,0.0,0.0,44.69,64.89,5
6635-CPNUN          ,1,0,1,0,28,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Auto Credit card,96.6,2684.35,0,5530,25,1,1,0,1,10,None,33.57,Fiber Optic,52,1,0,0,1,0.0,0.0,939.96,3624.31,5
1839-FBNFR          ,0,0,1,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Bank transfer,19.85,854.8,0,3032,35,0,1,1,1,3,None,32.57,None,0,0,0,0,0,0.0,0.0,1270.23,2125.03,5
6704-UTUKK          ,1,0,1,0,29,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,45.9,1332.4,0,5074,43,0,1,0,1,3,None,0.0,DSL,15,0,0,1,0,0.0,20.0,0.0,1352.4,4
6538-POCHL          ,1,0,0,0,33,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Auto Credit card,79.0,2576.8,0,4396,59,0,0,0,0,0,Offer C,17.63,Fiber Optic,19,1,0,0,1,0.0,0.0,581.79,3158.59,3
2904-GGUAZ          ,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,1,Auto Bank transfer,84.05,6052.25,0,5515,24,1,1,0,1,8,Offer A,16.15,Fiber Optic,52,0,0,1,1,0.0,0.0,1162.8,7215.05,4
8012-SOUDQ          ,0,1,0,0,43,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,E- check,90.25,3838.75,0,2223,65,0,0,0,0,0,Offer B,12.58,Fiber Optic,26,0,0,0,1,0.0,0.0,540.94,4379.69,4
7609-NRNCA          ,0,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,280.85,0,4947,21,1,0,0,0,0,None,42.42,None,0,0,0,0,0,0.0,0.0,721.14,1001.99,3
6997-UVGOX          ,1,0,1,1,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Auto Bank transfer,85.45,6029.9,0,5394,35,0,1,3,1,9,Offer A,22.83,DSL,53,1,1,1,1,0.0,0.0,1620.93,7650.83,3
2434-EEVDB          ,0,0,1,0,64,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,1,Auto Credit card,94.6,5948.7,0,5038,45,0,1,0,1,7,Offer B,1.27,Fiber Optic,13,1,0,0,1,0.0,0.0,81.28,6029.98,4
6175-IRFIT          ,1,0,0,0,5,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,78.75,426.35,0,2610,32,0,0,0,0,0,None,32.91,Fiber Optic,24,0,0,1,0,0.0,10.0,164.55,600.9,5
3307-TLCUD          ,1,0,1,0,17,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,34.4,592.75,0,4207,36,0,1,0,1,1,None,0.0,Cable,10,1,0,0,1,0.0,0.0,0.0,592.75,3
5815-HGGHV          ,1,0,1,0,20,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Mailed check,64.15,1274.45,0,5969,45,0,1,0,1,3,Offer D,33.78,DSL,18,0,1,1,0,0.0,100.0,675.6,2050.05,4
3318-NMQXL          ,1,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,92.0,266.8,0,4345,58,0,0,0,0,0,Offer E,15.6,Fiber Optic,9,0,0,1,1,0.0,0.0,46.8,313.6,3
9138-EFSMO          ,1,0,1,1,26,1,No,Fiber optic,No,No,No,No,No,Yes,One year,0,Auto Bank transfer,78.95,2034.25,0,4237,54,0,1,3,1,3,None,24.17,Fiber Optic,75,0,0,1,1,0.0,0.0,628.42,2662.67,3
5666-MBJPT          ,1,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Bank transfer,25.1,1725.0,0,5449,22,1,0,0,0,0,Offer B,20.43,None,0,0,0,0,0,0.0,0.0,1327.95,3052.95,4
1077-HUUJM          ,0,0,0,1,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,71.05,472.65,0,4668,48,0,0,1,0,0,Offer E,28.5,Fiber Optic,13,0,0,0,0,0.0,10.0,199.5,682.15,5
5406-KGRMX          ,0,0,0,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,E- check,24.55,1719.15,0,4555,30,0,0,0,0,0,None,2.66,None,0,0,0,0,0,0.0,0.0,188.86,1908.01,5
0620-DLSLK          ,0,0,0,0,13,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,81.9,1028.9,0,2054,47,0,0,0,0,0,None,34.18,Fiber Optic,19,0,0,0,1,0.0,0.0,444.34,1473.24,3
6981-TDRFT          ,1,0,1,1,44,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,E- check,54.3,2317.1,0,3423,25,1,1,1,1,1,None,0.0,DSL,69,1,1,1,0,0.0,10.0,0.0,2327.1,5
6244-BESBM          ,1,0,1,1,69,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,1,Auto Credit card,95.2,6671.7,0,6166,61,0,1,1,1,6,None,12.02,Fiber Optic,30,0,1,1,1,0.0,0.0,829.38,7501.08,4
2256-YLYLP          ,1,0,1,1,68,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,72.95,4953.25,0,4499,45,0,1,1,1,4,None,34.13,DSL,25,1,1,1,1,0.0,0.0,2320.84,7274.09,4
7691-XVTZH          ,0,0,1,0,68,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,1,Auto Bank transfer,89.95,5974.3,0,5672,30,0,1,0,1,5,Offer A,28.36,Fiber Optic,82,1,0,0,1,0.0,0.0,1928.48,7902.78,4
4361-BKAXE          ,0,0,0,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Auto Bank transfer,114.5,4527.45,1,3038,23,1,0,0,0,0,Offer B,21.56,Fiber Optic,59,1,1,1,1,0.0,0.0,883.96,5411.41,1
8215-NGSPE          ,0,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,833.55,0,3413,63,0,1,1,1,3,Offer B,3.14,None,0,0,0,0,0,0.0,0.0,131.88,965.43,3
2342-CKIAO          ,0,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.3,41.2,0,5074,39,0,0,0,0,0,None,12.68,None,0,0,0,0,0,0.0,0.0,25.36,66.56,5
0420-TXVSG          ,1,0,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Auto Credit card,66.1,4428.45,0,5933,43,0,1,0,1,9,Offer A,37.71,DSL,15,1,0,0,1,0.0,0.0,2488.86,6917.31,3
2486-WYVVE          ,1,0,1,0,31,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,79.3,2484.0,0,5238,47,0,1,0,1,1,None,3.12,DSL,6,1,1,1,1,0.0,0.0,96.72,2580.72,5
0196-VULGZ          ,0,1,1,0,6,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,E- check,84.35,474.9,1,5721,78,0,1,0,1,1,None,28.71,Fiber Optic,17,0,0,0,1,0.0,0.0,172.26,647.16,3
0505-SPOOW          ,0,0,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,19.8,1397.65,0,4500,41,0,1,0,1,7,Offer A,11.71,None,0,0,0,0,0,0.0,0.0,819.7,2217.35,4
9617-INGJY          ,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.6,70.6,0,3530,31,0,0,0,0,0,None,36.12,Fiber Optic,14,0,0,0,1,0.0,0.0,36.12,106.72,3
8819-ZBYNA          ,0,0,1,0,58,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Auto Credit card,109.1,6393.65,0,4935,51,0,1,0,1,6,None,37.15,Fiber Optic,7,0,1,1,1,0.0,0.0,2154.7,8548.35,3
3976-NLDEZ          ,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,20.6,0,5370,55,0,0,0,0,0,Offer E,1.48,None,0,0,0,0,0,0.0,0.0,1.48,22.08,3
0793-TWELN          ,0,0,0,0,4,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,E- check,80.15,319.85,0,2841,27,1,0,0,0,0,Offer E,6.5,Fiber Optic,73,0,0,0,1,0.0,0.0,26.0,345.85,3
6048-QBXKL          ,0,1,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Auto Credit card,56.55,118.25,0,2069,68,0,0,0,0,0,Offer E,31.74,DSL,25,0,0,0,1,0.0,0.0,63.48,181.73,4
9782-LGXMC          ,0,0,1,1,49,1,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Auto Bank transfer,61.75,3024.15,0,5511,35,0,1,1,1,6,None,35.29,DSL,28,1,1,0,1,0.0,0.0,1729.21,4753.36,3
4626-GYCZP          ,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,93.85,635.6,1,3506,60,0,0,0,0,0,None,15.51,Fiber Optic,23,0,0,1,1,0.0,0.0,108.57,744.17,1
2856-NNASM          ,1,1,0,0,43,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,89.55,3856.75,1,3802,74,0,0,0,0,0,None,39.12,Fiber Optic,6,0,0,1,1,0.0,0.0,1682.16,5538.91,1
5197-PYEPU          ,0,0,1,1,42,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,1,Auto Credit card,94.45,3923.8,0,5643,21,1,1,3,1,5,Offer B,6.37,Fiber Optic,69,0,0,0,0,0.0,140.0,267.54,4331.34,3
8847-GEOOQ          ,1,0,1,0,60,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Auto Bank transfer,60.2,3582.4,0,5359,34,0,1,0,1,10,Offer B,0.0,DSL,2,1,1,1,1,0.0,0.0,0.0,3582.4,5
5277-ZLOOR          ,0,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,E- check,85.55,187.45,1,5512,78,0,0,0,0,0,Offer E,5.49,Fiber Optic,25,0,0,0,1,0.0,0.0,10.98,198.43,3
8988-ECPJR          ,0,1,1,0,34,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,79.6,2718.3,1,3980,79,0,1,0,1,1,Offer C,25.84,Fiber Optic,15,0,0,0,1,0.0,0.0,878.56,3596.86,1
5439-WIKXB          ,1,1,1,0,41,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,E- check,94.55,3851.45,0,4914,65,0,1,0,1,8,Offer B,46.46,Fiber Optic,2,0,0,1,0,0.0,40.0,1904.86,5796.31,3
5227-JSCFE          ,1,1,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Auto Credit card,46.35,3353.4,0,5421,74,0,1,0,1,9,Offer A,0.0,DSL,19,1,1,0,1,18.64,0.0,0.0,3334.76,4
4283-IVYCI          ,1,0,0,0,9,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,64.95,547.8,0,3013,40,0,0,0,0,0,Offer E,27.53,Cable,11,0,1,1,1,0.0,0.0,247.77,795.57,3
8067-NIOYM          ,0,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Credit card,21.1,490.65,0,4368,51,0,1,3,1,9,Offer C,20.6,None,0,0,0,0,0,0.0,0.0,494.4,985.05,5
4024-CSNBY          ,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Auto Bank transfer,94.25,6849.75,0,6295,39,0,1,0,1,8,None,11.02,Fiber Optic,17,1,1,0,0,0.0,100.0,793.44,7743.19,4
9443-JUBUO          ,1,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Credit card,65.25,4478.85,0,6412,24,1,1,3,1,9,Offer A,0.0,DSL,51,1,1,1,0,0.0,80.0,0.0,4558.85,4
8919-FYFQZ          ,1,1,1,0,44,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,E- check,30.35,1359.7,1,4829,73,0,1,0,1,2,None,0.0,Cable,28,0,0,0,1,0.0,0.0,0.0,1359.7,1
2568-OIADY          ,0,0,1,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,E- check,99.5,3762.0,1,4233,26,1,1,0,1,1,None,36.29,Fiber Optic,27,1,0,1,1,0.0,0.0,1342.73,5104.73,1
7909-FIOIY          ,0,0,1,1,19,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.85,434.8,0,2958,21,1,1,1,1,4,Offer D,0.0,Cable,85,0,0,0,1,0.0,0.0,0.0,434.8,5
4459-BBGHE          ,1,0,0,1,30,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,44.5,1307.8,0,5833,61,0,0,1,0,0,Offer C,0.0,DSL,17,0,0,1,1,0.0,0.0,0.0,1307.8,4
6024-RUGGH          ,1,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Auto Bank transfer,25.2,1798.9,0,6499,22,1,1,2,1,1,None,28.06,None,0,0,0,0,0,0.0,0.0,2020.32,3819.22,3
0835-JKADZ          ,0,0,0,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,E- check,111.25,7984.15,0,4361,29,1,0,0,0,0,None,41.92,Fiber Optic,53,1,1,1,1,0.0,0.0,2976.32,10960.47,4
8908-NMQTX          ,1,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,65.6,4566.5,0,4369,36,0,0,0,0,0,None,0.0,Cable,9,1,1,1,1,0.0,0.0,0.0,4566.5,3
6124-ACRHJ          ,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,0,4099,59,0,0,0,0,0,None,41.28,None,0,0,0,0,0,0.0,0.0,41.28,61.03,5
7674-YTAFD          ,0,0,0,0,33,1,No,Fiber optic,No,Yes,No,Yes,No,No,One year,1,Auto Bank transfer,79.95,2684.85,0,3118,64,0,0,0,0,0,Offer C,42.29,Fiber Optic,13,0,1,0,1,0.0,0.0,1395.57,4080.42,3
3301-LSLWQ          ,0,0,0,0,29,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,E- check,66.1,1912.15,0,5590,32,0,0,0,0,0,None,17.87,Cable,26,0,0,1,1,0.0,0.0,518.23,2430.38,3
0541-FITGH          ,0,0,1,0,2,1,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Mailed check,62.15,113.1,0,5766,59,0,1,0,1,6,Offer E,48.39,Cable,24,0,0,1,1,0.0,0.0,96.78,209.88,3
3995-WFCSM          ,0,0,0,0,2,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,E- check,60.85,111.4,0,3796,28,1,0,0,0,0,None,15.25,DSL,82,1,0,1,1,0.0,0.0,30.5,141.9,5
0225-ZORZP          ,1,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,E- check,84.3,235.05,0,5828,46,0,0,0,0,0,Offer E,13.72,Fiber Optic,26,0,0,1,1,0.0,0.0,41.16,276.21,5
1937-OTUKY          ,0,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,1,Auto Bank transfer,98.2,7015.9,0,4332,32,0,1,0,1,1,None,25.48,Fiber Optic,3,1,1,0,1,0.0,0.0,1834.56,8850.46,3
4129-LYCOI          ,0,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,E- check,104.0,7039.05,0,4741,28,1,0,1,0,0,None,12.54,Fiber Optic,59,0,1,1,1,0.0,0.0,840.18,7879.23,3
3523-QRQLL          ,0,0,1,0,22,1,No,DSL,No,Yes,No,No,Yes,Yes,One year,1,Auto Bank transfer,69.5,1498.2,1,5922,22,1,1,0,1,1,None,35.04,DSL,76,0,0,1,1,49.57,0.0,770.88,2219.51,2
6061-PQHMK          ,0,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Auto Credit card,19.9,527.5,0,3048,50,0,0,0,0,0,None,1.36,None,0,0,0,0,0,0.0,0.0,34.0,561.5,5
3197-NNYNB          ,1,0,0,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,0,Auto Credit card,105.1,6631.85,0,5649,47,0,0,0,0,0,Offer B,27.75,Fiber Optic,30,1,0,1,1,0.0,0.0,1803.75,8435.6,3
8225-BTJAU          ,1,1,0,0,10,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,E- check,79.25,793.55,1,3856,75,0,0,0,0,0,Offer D,7.51,Fiber Optic,18,0,0,0,1,0.0,0.0,75.1,868.65,1
6692-YQHXC          ,1,0,0,0,16,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Auto Credit card,69.95,1205.5,0,5596,43,0,0,0,0,0,None,27.43,Fiber Optic,27,0,0,0,1,0.0,0.0,438.88,1644.38,5
9019-QVLZD          ,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,E- check,79.55,79.55,1,5082,58,0,0,0,0,0,None,32.13,Fiber Optic,15,0,0,0,0,0.0,10.0,32.13,121.68,2
2664-XJZNO          ,1,0,1,1,72,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Auto Credit card,104.9,7559.55,0,5169,43,0,1,3,1,5,Offer A,6.95,Fiber Optic,57,1,1,1,1,0.0,0.0,500.4,8059.95,4
5804-JMYIO          ,0,0,1,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,757.95,0,3944,40,0,1,3,1,6,Offer C,15.91,None,0,0,0,0,0,0.0,0.0,620.49,1378.44,3
3658-KIBGF          ,0,0,0,0,1,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,E- check,54.9,54.9,1,2833,19,1,0,0,0,0,None,44.36,DSL,58,0,0,1,1,0.0,0.0,44.36,99.26,1
1346-UFHAX          ,0,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Auto Credit card,80.0,1029.35,0,5577,59,0,0,0,0,0,Offer D,33.69,Fiber Optic,15,0,0,0,0,0.0,0.0,437.97,1467.32,3
4712-AUQZO          ,1,0,0,0,18,0,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,33.6,550.35,0,5388,53,0,0,0,0,0,None,0.0,DSL,30,1,0,0,1,0.0,0.0,0.0,550.35,4
2691-NZETQ          ,1,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,E- check,85.35,758.6,1,2752,28,1,0,0,0,0,Offer E,49.14,Fiber Optic,58,0,0,0,1,0.0,0.0,442.26,1200.86,2
9600-NAXZN          ,1,0,0,0,43,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,E- check,101.4,4528.0,1,3370,39,0,0,0,0,0,None,49.64,Fiber Optic,27,0,0,1,1,0.0,0.0,2134.52,6662.52,1
9639-BUJXT          ,1,0,0,0,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.5,1328.15,0,5997,50,0,0,0,0,0,None,35.35,None,0,0,0,0,0,15.62,0.0,2227.05,3539.58,5
6711-FLDFB          ,0,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,74.9,541.15,1,5159,62,0,0,0,0,0,Offer E,46.79,Fiber Optic,25,0,0,0,1,0.0,0.0,327.53,868.68,1
7815-PDTHL          ,1,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.2,684.4,0,3481,64,0,0,0,0,0,None,42.8,None,0,0,0,0,0,0.0,0.0,1498.0,2182.4,3
8120-JDCAM          ,1,0,1,1,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.55,284.9,0,3708,42,0,1,1,1,1,None,37.23,Fiber Optic,23,0,0,0,1,0.0,0.0,148.92,433.82,4
4623-ZKHLY          ,1,0,1,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Auto Bank transfer,20.45,471.55,0,3727,43,0,1,0,1,1,Offer D,20.78,None,0,0,0,0,0,0.0,0.0,457.16,928.71,4
0256-LTHVJ          ,0,0,1,0,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,E- check,81.05,2227.1,1,5201,58,0,1,0,1,1,Offer C,16.85,Fiber Optic,13,0,0,1,1,0.0,0.0,471.8,2698.9,1
1597-LHYNC          ,0,1,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,E- check,95.0,2497.2,1,4232,74,0,0,0,0,0,None,47.63,Fiber Optic,26,0,0,0,0,0.0,60.0,1238.38,3795.58,1
2967-MXRAV          ,1,0,1,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,18.8,18.8,0,5160,29,1,1,0,1,9,None,43.57,None,0,0,0,0,0,0.0,0.0,43.57,62.37,3
6502-MJQAE          ,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,69.6,69.6,1,2072,27,1,0,0,0,0,None,46.21,Fiber Optic,58,0,0,1,1,0.0,0.0,46.21,115.81,1
0536-ESJEP          ,1,0,1,0,54,1,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,1,Auto Bank transfer,74.55,4191.45,0,4544,48,0,1,0,1,8,None,14.18,DSL,25,0,0,1,1,0.0,0.0,765.72,4957.17,4
3656-TKRVZ          ,0,0,0,0,3,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,E- check,55.35,165.2,1,5787,19,1,0,0,0,0,None,1.24,DSL,52,0,0,1,1,0.0,0.0,3.72,168.92,2
6698-OXETB          ,1,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.4,231.45,0,5397,60,0,0,0,0,0,Offer D,49.8,None,0,0,0,0,0,0.0,0.0,547.8,779.25,4
8268-YDIXR          ,1,0,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,E- check,93.15,5253.95,0,4778,45,0,1,0,1,1,Offer B,40.33,Fiber Optic,9,1,0,0,1,0.0,0.0,2258.48,7512.43,3
9306-CPCBC          ,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,74.25,210.3,1,3207,44,0,0,0,0,0,None,35.54,Fiber Optic,27,0,0,0,1,0.0,0.0,106.62,316.92,3
6429-SHBCB          ,1,0,0,0,19,1,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,69.6,1394.55,0,3349,54,0,0,0,0,0,Offer D,13.76,DSL,4,0,0,1,1,0.0,0.0,261.44,1655.99,4
8868-WOZGU          ,1,0,0,0,28,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,E- check,105.7,2979.5,1,2464,33,0,0,0,0,0,Offer C,30.48,Fiber Optic,13,1,0,1,0,0.0,80.0,853.44,3912.94,3
9391-LMANN          ,1,0,0,1,53,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,0,E- check,95.95,5036.9,0,4523,38,0,0,3,0,0,Offer B,33.74,Fiber Optic,56,1,0,1,1,0.0,0.0,1788.22,6825.12,3
5724-BIDBU          ,1,0,1,0,49,1,Yes,DSL,Yes,No,No,No,No,No,One year,1,E- check,55.35,2633.95,0,5601,29,1,1,0,1,3,None,42.19,Cable,52,0,0,0,1,0.0,0.0,2067.31,4701.26,3
7619-ODSGN          ,1,0,1,1,24,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,E- check,54.75,1338.15,1,5699,63,0,1,2,1,1,Offer C,17.27,DSL,18,0,0,0,1,0.0,0.0,414.48,1752.63,1
